i,c
0,-0.9758816292155237
1,0.1421091733912889
2,1.2686915186131436
3,1.3825156026013061
4,-0.38076993559361355
5,0.5737900184441908
6,0.5822937038033362
7,0.17641563640896835
8,0.6958229511188745
9,-0.20151183454811739
10,-0.11754663816255619
11,0.09411017791096946
12,1.334945374596896
13,0.8365267680233363
14,-1.082193289313359
15,1.9771959011578735
16,0.6669985148218718
17,1.215431295925129
18,-1.3302771928101675
19,-2.2321933240419827
20,0.08235288912729552
21,0.06888047303367995
22,-1.0291838162840143
23,-0.6422091653181944
24,-0.06813480800098819
25,0.16432921795723415
26,-0.24936893775379979
27,-0.09022141846126115
28,-0.4621546880654775
29,0.13116491770661876
30,-0.2337846505036308
31,0.3270578583789753
32,-1.1470016364535485
33,-0.41636247849557967
34,0.23233814804621875
35,-2.3551388886875686
36,1.4812136583849904
37,0.14489756176758956
38,0.1423642796652405
39,0.17823954441391185
40,-0.6596873527191092
41,-1.4265837698945492
42,-1.2959105733556617
43,0.5427297299832364
44,-1.9592872264111887
45,1.3504907922291634
46,0.1767920774827561
47,0.1469339819763903
48,0.9503656462639887
49,0.08070549280369226
50,0.19439552607538527
51,0.3598363781493398
52,1.2931205497109863
53,3.877500396148632
54,0.05489834665714965
55,0.31129159744251705
56,-0.6931531668242759
57,1.1224156563057035
58,-0.47371281422462463
59,0.22802677377964706
60,-0.691444553141938
61,-0.3933415346076864
62,-1.1902129592521054
63,-0.1925550060344015
64,-0.6599904791606187
65,0.9036014015305415
66,-0.7654351758407668
67,-0.46892606887233385
68,0.13206607698045653
69,-0.06001444990696367
70,-0.343921249088688
71,-2.307414357348102
72,-0.6893396638033629
73,-3.305196871019312
74,0.2444002116816072
75,0.9868327118496885
76,-1.2373982819342966
77,0.2677948709922799
78,0.8605173076401967
79,-2.0750007063359552
80,0.2430256315375806
81,0.24869150205440368
82,0.19670745281238305
83,-0.042453354544769645
84,0.30264146116149404
85,-0.1373916728658977
86,-0.07270907926605036
87,-0.05172865732478847
