i,c
0,-0.738396436067513
1,0.01837139319847403
2,0.36552602383412647
3,1.199867072741122
4,-1.7302202111647162
5,-0.03708102805139632
6,1.063931072381409
7,0.22191396641758254
8,0.17615532097027248
9,-0.13932091798612253
10,-0.6971334397916757
11,0.05025958910223858
12,0.7642065121802852
13,0.6656850628738988
14,-0.7371854043840247
15,0.7099664616233377
16,0.3182271111632164
17,0.26415777747379765
18,-1.313446255351845
19,-1.3304449394986952
20,0.6314548549379834
21,0.9345279982305043
22,0.47589412546302545
23,-0.6880672175670888
24,0.11436670578059843
25,-0.0038666692568087133
26,-0.3338999560486714
27,0.0431293445538576
28,-0.016858440249512163
29,-0.03989676685432007
30,-0.08247297045754988
31,0.19335509157483655
32,-1.0689523916105876
33,-1.0619912183901468
34,0.9583303357702656
35,-2.4952726452005294
36,1.9139780327304328
37,-0.004923827060585605
38,0.002756317073512285
39,0.09442376924800636
40,0.5443730926819067
41,0.401595973401621
42,-1.6348941633618959
43,-2.5609488480475973
44,-0.8589984316753089
45,0.9732183618379727
46,0.2641102452455153
47,0.25734055187415533
48,1.4544720124981745
49,0.3287139725928111
50,-0.16167161434787392
51,-0.030866799543458383
52,1.2397913102953255
53,0.10592136118089268
54,0.29766146746481814
55,0.17026686754989373
56,-1.0726098388244867
57,-0.21953473652041083
58,-1.0482107094906774
59,-0.06583606438764376
60,-0.2506467005019458
61,0.026527073020309558
62,-1.5944832502874315
63,0.09159684078870883
64,-0.4342482433056311
65,0.0378006933158925
66,-0.8039458329469739
67,0.37439818984181944
68,-0.3805809874599903
69,-0.1487608711333877
70,-0.637367923899943
71,0.9878946741617475
72,-0.7078534506958779
73,-4.338646705840931
74,0.018348659934586526
75,0.01694492845941576
76,-0.04971561094863414
77,0.06710920857255993
78,0.178127792808677
79,-1.0567810020170785
80,0.09474231046161057
81,0.040116439699294064
82,0.38569797534681916
83,0.01574255957359927
84,0.10542352588417137
85,-0.029979840760285797
86,-0.013887725512731802
87,-0.9088127099779877
88,0.7489810428074507
89,-0.2656927016881443
90,0.16721630952979663
91,0.3479012067812596
92,0.2951119540923426
93,0.38596751527971934
94,-0.8580953447593644
95,0.898188276450292
96,-0.13924001687598986
97,-1.143382418322104
98,0.19811704429851912
99,-0.22990039853372143
100,1.7505768724565265
101,-0.768636496099258
102,-5.827510079987689
103,-0.10579654967230748
104,-0.04610850862556565
105,-1.1945024518237304
106,-1.6566724560005863
107,-0.002259392224204115
108,0.07229769677295003
109,-0.004069459718004615
110,1.6603362492065388
111,-1.492971916437254
112,0.10874162936545786
113,-0.05497818962483162
114,0.6000886981828585
115,0.10410962559737036
116,0.0414447736667243
117,0.3198041664572248
118,0.055468234186076326
119,0.5489215242734979
120,-0.6949755990830632
121,-4.062382668829603
122,-0.3222362705831853
123,-0.19733669584151978
124,0.27511612453913525
125,-0.5129124896155464
126,0.06091081613996005
127,-0.49442986446929377
128,-0.26676829894943754
129,-1.2307901903906782
130,0.019075111103276136
131,1.1530551265503473
132,-0.35609598378132223
133,0.056126992618044366
134,0.2724651410575691
135,-0.031121330650449988
136,0.2090207987574561
137,0.8239504426454825
138,1.851465597342535
139,0.04436905131647566
140,2.7508315958600873
141,1.0335699890905627
142,-0.44950574627922374
143,0.009028849399060072
144,0.7723922408685692
145,-0.6569265674117476
146,0.0635872462794861
147,0.14788825365340558
148,-0.15474668852678666
149,0.9588816547508702
150,0.39444392368354986
151,0.619220541779727
152,-0.13693271855404443
153,-0.6578885898906687
154,-0.13915802771025262
155,-0.639815203679803
156,0.5501955750574616
157,0.09809108037024065
158,-1.410606770360267
159,-0.14955627384276102
160,1.6623252012129137
161,-5.57789201513981
162,-0.14098704697121242
163,-0.08312044626279076
164,0.31055073081715473
165,0.4479403394708519
166,-1.1959954132404234
167,3.6962567021642694
168,-0.47432022355872516
169,1.0371013903335424
170,1.023038916405586
171,-0.06582206184555871
172,-0.9542378138692742
173,-0.1444703564870329
174,0.3745646346370004
175,0.8074823747617239
176,-0.03147570706693177
177,-0.7854195226769113
178,3.039059790757084
179,0.23177519293532084
180,-0.6599864155621267
181,-0.4445511639984037
182,-0.44716410026178965
183,0.040985829427803516
184,-0.21572054502128063
185,-1.1121491822648903
186,-0.9719874458623059
187,-0.3312336741263143
188,1.0430782885119678
189,-0.30226943166968784
190,-0.2294690312793466
191,3.06386108493894
192,-0.016078603651552163
193,1.4312404866303878
194,1.7248148054943342
195,1.0453339837029612
196,0.024718850624057973
197,-0.21492736830610973
198,0.9929529317842931
199,0.5668867824864372
200,-0.8305544428463709
201,0.7322919994806589
202,0.060537788325902626
203,0.8102545517180816
204,-0.05362714949366138
205,-0.37501167032232424
206,-4.3283539632015735
207,-2.0703942106563664
208,-0.06950983658066566
209,1.1500639261090857
210,0.6025483757914003
211,-0.07402028684685569
212,0.590733479204412
213,3.358912122635121
214,0.23309734187147754
215,0.10363907925173528
216,-0.3096636859081163
217,1.6267832894025411
218,0.9058870553207883
219,2.0352222543295833
220,0.8860485187608879
221,-0.7276245694303072
222,-0.3645660282493656
223,-0.42427884306196806
224,-0.06804546969791783
225,-0.1116982434110496
226,0.9126762098971689
227,-0.04717520322638995
228,0.5463937834352413
229,-0.0771423378719222
230,0.568813137163917
231,-0.8510226162941361
232,1.4757348674001494
233,0.23214000919090472
234,1.25992345788528
235,-0.07142792036391446
236,-0.36281813596488616
237,-3.347640989263074
238,0.023810511563874558
239,0.7630423642744857
240,-0.6007061719679277
241,6.153392709581073
242,0.18213160120321653
243,-0.9897343220082334
244,-0.06523604978379173
245,0.14449228947819634
246,0.14798580293940156
247,-0.5860028253512907
248,-0.11942233825655733
249,-0.361202630612703
250,-1.9111570486567286
251,-0.05826530102339439
252,0.9706311934205164
253,0.2309364426350295
254,1.4589935921974786
255,0.24401539108639117
256,0.41219531034794926
257,0.04549346395865976
258,-0.9643037473923529
259,-0.7147605004941523
260,-0.07018713031877238
261,3.18165335541414
262,-0.21342708333505028
263,-0.24269280412390748
264,-0.019208881861287396
265,0.37405924499845267
266,0.18331390864424046
267,-0.8617203589640755
268,1.2669649572228816
269,0.47628864108792685
270,-1.670838038648619
271,-0.8012729304226334
272,-0.10415369972071875
273,-0.1559782770001201
274,1.692700680820468
275,0.0416877279817263
276,-1.068109319692799
277,1.6661283754535332
278,-0.7758200182438344
279,-0.4454857216813787
280,0.02730892567347778
281,-1.2570830664349075
282,-0.10294120865528716
283,1.0675277199781343
284,0.6725499194453092
285,-0.05372916659743871
286,-1.3355708001412885
287,0.4875543543505867
288,0.769112800263738
289,-0.8705884838775645
290,0.16772536167973046
291,-0.2998394069210195
292,2.312055646251138
293,-0.061749629664410347
294,1.1271046206209576
295,-0.19209744998852107
296,-0.2826869455678181
297,-0.02131310173693347
298,-0.018100777860127815
299,0.8961356430830129
300,0.3569442267165107
301,0.04932946277219885
302,-0.21725335159231599
303,-0.45252847074599173
304,0.6200415805672944
305,1.1952032018435994
306,-0.0337691031502767
307,0.14281327507209357
308,1.0497029694398492
309,-0.9160126596993322
310,-0.4541829810188657
311,1.222659696716522
312,-0.5094287162131882
313,0.34096368609185984
314,0.20011606354332281
315,-0.3115498203238297
316,0.6962633660671159
317,-0.4546036433381688
318,1.1992955797764067
319,-1.2041382703476236
320,4.869386264099218
321,0.48276191784871636
322,-1.333004195807813
323,0.6801678109912245
324,-0.08219670094984721
325,1.3978431419229247
326,0.4612087522838884
327,-0.8025670963264878
