i,c
0,0.15910973425425834
1,0.005360059302203495
2,-1.3662685259778553
3,0.5112337813744235
4,-1.1031813192400919
5,-0.004808279374430522
6,0.35356080153662034
7,1.5446643910262199
8,0.05836060682857534
9,-0.10542852916461454
10,-0.1727962959685948
11,-0.10142749259709558
12,0.11812129701361893
13,0.10136964888474069
14,-0.4201950610591072
15,1.570799158787342
16,1.5420027835844876
17,-0.014545638262249447
18,-1.5321590919091674
19,-0.7397225856824388
20,-1.7141479712437622
21,0.10130869123007044
22,1.4866459553765705
23,-1.257940013537127
24,0.1349790708640588
25,0.056822235550324104
26,-0.01858101552269655
27,0.026550390221736088
28,-1.6255251650028222
29,-0.02229534021489909
30,-0.017264720134968582
31,1.5513363533277347
32,-0.704830000039959
33,0.14803383111731827
34,1.6001960635699564
35,-4.303744644589827
36,0.9125778943328966
37,-0.24677455568895706
38,0.0029195548879414816
39,-0.006812500169368637
40,0.8453126512272462
41,2.753980593438596
42,-0.3625183568138375
43,-1.0166553174254844
44,-0.9855384325262317
45,0.38089559843457294
46,0.02536326417586993
47,0.02594332695871391
48,2.9565212673859276
49,-0.8534467419786737
50,-0.19373644689589253
51,0.6193038754117643
52,0.23196308651959727
53,1.6278933888666578
54,0.018967240659322107
55,0.025118827700763176
56,0.09770508081113682
57,-2.950590402044879
58,0.03934777147331651
59,-0.0369807048680738
60,-0.19383507138644476
61,0.027674678010249934
62,-2.079264304536204
63,0.34697391156678564
64,-0.022917246401042368
65,2.5329917228918637
66,-0.36931000688250415
67,0.07319239202975819
68,-0.13028010071477802
69,-0.3465479218255121
70,-0.3969253336896859
71,-2.8729795228396693
72,-0.15497245650516728
73,-0.9555539211276433
74,-0.0001687211674798456
75,1.0381143167662867
76,-0.30906375758558746
77,0.007200609926356688
78,-0.027837774819972374
79,-0.7503726866777136
80,0.10682825676072469
81,0.0021275735187836877
82,-0.010194669180037223
83,-0.0014380704700283529
84,0.060995638907420734
85,-0.004215233009612508
86,-0.0140617193407571
87,-1.2588073517747707
88,0.25820201115826796
89,0.0906783403844938
90,0.9359136718820344
91,0.05877720705970724
92,-4.69653253065148
93,0.027368357389426334
94,-3.8982715311673792
95,0.3048030993539229
96,-0.7567560500522685
97,-0.16288419058856315
98,-0.032318442183788446
99,-0.03271587724007759
