i,c
0,-0.19659542534590083
1,-0.008817385561873762
2,1.9548478648228986
3,-0.4577351082998528
4,1.4439063388842142
5,0.007682805656941853
6,-0.5249061338841553
7,-1.4511504003452143
8,-0.0748456037915268
9,0.011319230437460479
10,0.16848159640475707
11,0.13520891802580207
12,-0.06559859338941261
13,-0.09932366690595631
14,0.11959497062621682
15,-0.567299324751978
16,-0.8642685419408147
17,-0.10518449523655678
18,1.547746835892641
19,0.16215103810563375
20,1.1237443488281982
21,-1.6009531497149505
22,-2.9222495682824574
23,0.955805099725774
24,-0.1738783720593038
25,0.12419058752734863
26,-0.04181916566128126
27,-0.9607324328831826
28,2.518523090967588
29,0.060729510183759786
30,0.018210985623334144
31,-1.164805496905525
32,0.46193742760322903
33,-0.30371455531048086
34,-1.4686125430243457
35,1.600232090719778
36,-1.7355183717427245
37,0.7134422849745032
38,-0.001716167083622434
39,0.003640788027443781
40,-0.6491830691027468
41,-2.1478790721951344
42,0.47703042330968304
43,1.323022391126587
44,1.062023358808199
45,-0.41953894210870923
46,-0.022882363836926097
47,-0.17676685961118827
48,-1.2499739647810166
49,1.5357473707728901
50,0.08900586129050404
51,0.3129303689059071
52,-0.5570207452781065
53,-0.9117625247874385
54,-0.09075445673034964
55,-0.07253182301690547
56,0.1154504570807163
57,1.3292877248424926
58,0.12991295566103625
59,0.19116198763137993
60,0.10692492203018916
61,-0.16407768401915052
62,1.3898550067954287
63,-0.4820755221353728
64,0.00912573675245135
65,-1.6147726755437317
66,0.20066441829631476
67,-0.29958589586242734
68,0.4737129892891712
69,1.1028128872591292
70,0.4241753336157831
71,0.9191229960376593
72,0.19422324577818512
73,2.53930320480766
74,-0.001005708698363887
75,-1.355759542725845
76,0.10602346162910312
77,-0.00500214259556832
78,0.06350850987404844
79,0.3929845476316334
80,-0.05867384956162874
81,-0.0030078216481409506
82,0.019278508859149196
83,0.00228066275918476
84,-0.11646100449395519
85,0.006582551010901284
86,0.016377173272700975
87,1.935281362463737
88,-0.25744757707269905
89,0.946855515077518
90,-0.7446382189171485
91,-0.01677678617102826
92,4.229595071574322
93,-0.03175604855859114
94,2.8894822622283463
95,-0.7223669507465376
96,-0.5026119940063986
97,0.2209587896534861
98,0.2535827867330866
99,0.04564825919391871
100,-0.3959961195233224
101,0.5990027246142194
102,7.195685101302209
103,-0.05888913708997975
104,0.01671311475659905
105,-2.1577296406265156
106,2.309562695781977
107,0.019292155571598052
108,0.0063028445947642415
109,0.015189484263368264
110,-7.948342786476711
111,0.7256884823927195
112,-1.7987099532378648
113,-0.0014926737683933116
114,-0.23817030795959937
115,-0.5212645044824888
116,-0.0011914648594162664
117,-0.25468249376819946
118,-0.4423215153459635
119,-0.4158924637242095
120,0.27520318192709237
121,0.28789392474641873
122,0.2571709103662091
123,0.009481551454965396
124,-0.019771258736399493
125,0.013080079780026429
126,0.08864804369714047
127,0.04777742906988918
128,0.020059576907290877
129,1.7759590213501355
130,-0.05834894279453661
131,3.101147575173966
132,0.006530345221111715
133,-0.011839726462554438
134,-0.48883078955112275
135,-0.3758873635345333
136,-0.08801107248904996
137,-0.38218741891194563
138,-2.416161185283542
139,-0.04824349732255494
140,-0.47732001240107597
141,-0.22815866724418257
142,0.4167325681884223
143,-0.022269924842790625
144,-1.3563660044782355
145,0.0357922657879567
146,-0.1636899163139931
147,-0.03310563491018354
148,-0.1111449088803613
149,-1.1966297116151727
150,0.8324613398447982
151,-0.25551294476361663
152,-0.024763662683302608
153,0.03176749786069878
154,0.00804542114756905
155,0.09266255085543261
156,-0.20541941293816346
157,-0.016861608625840952
158,1.7350264254134253
159,-1.061854908738358
160,1.7676794430324632
161,8.079473844766813
162,0.19799929414353226
163,0.9017185605742437
164,-0.07567255775931635
165,-0.14151398517787078
166,0.6347019251874385
167,-14.010778208289931
168,0.02634472349306832
169,-0.30893443654724473
170,-0.07663437685995213
171,0.006317622121392804
172,0.3663949539370289
173,-0.0383240749103351
174,-0.027612802005293764
175,-1.3617574247108877
176,0.03903022053056225
177,1.0571388953897243
178,0.48561291762589476
179,0.04786492374421995
180,0.13141058091762167
181,0.09115081476966365
182,-0.015808343054979447
183,-0.0010521715077660915
184,0.09090080277528599
185,0.38519380724069485
186,0.8090114127320649
187,0.809289487667569
188,-1.2591701304654217
189,-0.4861854340833387
190,0.24542146710308788
191,0.07022907705588537
192,-0.27890367747345934
193,-2.0041869997549293
194,-1.5226012172371408
195,-0.6018614074890944
196,-0.009956933931328514
197,0.02143187790102321
198,-0.933759474083218
199,0.1397400654834291
