i,c
0,-0.2074375683112113
1,-0.00893179876039735
2,1.9415233790229665
3,-0.4691491652819298
4,1.459944181201525
5,0.010087734734688394
6,-0.507901830414055
7,-1.3876199773298161
8,-0.07840771788673653
9,0.013399538999650297
10,0.1773269155658896
11,0.13938605471790078
12,-0.05965604156590459
13,-0.10548866950942276
14,0.12463317283467441
15,-0.5239090037438121
16,-0.8791666502213447
17,-0.15674120390703955
18,1.589452856346258
19,0.1606865782782057
20,1.1498751964985545
21,-1.2888605529182486
22,-2.9284132560502854
23,0.9629513952799438
24,-0.1756100447357257
25,0.12133487349028761
26,-0.017203197764152
27,-0.9978609148863625
28,2.515969074883692
29,0.06283420354008823
30,0.01837455887580453
31,-1.193933229150745
32,0.4307039198209684
33,-0.318488796591014
34,-1.5010906094851486
35,1.3533611576727558
36,-1.775635690886146
37,0.7473232813453576
38,-0.0019103966619069056
39,0.003821761535269156
40,-0.6454522286325061
41,-2.2804965271392534
42,0.48204656219590714
43,1.4327600328248484
44,1.0706660543879143
45,-0.43258504419871247
46,-0.027280448396611406
47,-0.18738225747207965
48,-1.2227580286923727
49,1.5233899732326779
50,0.08463668366355084
51,0.26939658785775844
52,-0.6021828582425474
53,-0.8611571795312151
54,-0.09864048459247379
55,-0.07308726307753871
56,0.08706288797718642
57,1.365783840457292
58,0.14297545655612826
59,0.20228870008369426
60,0.10842168089257183
61,-0.16010880021816154
62,1.268939442623316
63,-0.5072557374851232
64,0.010148621482179465
65,-1.6402849669116581
66,0.21090780916941956
67,-0.2819441821393454
68,0.4604197587204798
69,1.1150688747152369
70,0.4444282948846283
71,0.8534530658581705
72,0.20881728557755952
73,2.7197760200863113
74,-0.0007928100825285406
75,-1.4434648548870188
76,0.10886891510154485
77,-0.004690962113085198
78,0.06169122444543831
79,0.41841052800166395
80,-0.056872479728182955
81,-0.0036959306077585523
82,0.014963317186320076
83,0.0017420382035872992
84,-0.12480842176934334
85,0.006901481019807413
86,0.01670730731514144
87,1.927450384463813
88,-0.2703070438521913
89,0.9845081874847808
90,-0.7682648190099641
91,-0.012056368295764303
92,4.450735841068259
93,-0.03219961962717952
94,2.926429369341163
95,-0.7853978989207963
96,-0.5253999124214364
97,0.23912111870835018
98,0.22318537832278862
99,0.049399847974705154
100,-0.4044731944568588
101,0.6244427743655765
102,7.609597167726423
103,-0.05708919547058212
104,0.014151084688978084
105,-2.3135459831842495
106,2.3254703518807966
107,0.022998737593992048
108,0.0029632297838325964
109,0.014892625536904458
110,-8.961392111840976
111,0.7842443244077354
112,-1.865929282128199
113,-0.0016650915791579961
114,-0.2482066282370145
115,-0.5495760184109447
116,-0.0012117240389305922
117,-0.22864951318868876
118,-0.41901800904877123
119,-0.4268843648954432
120,0.2851778649950142
121,0.2781411586212314
122,0.2736826925775456
123,0.010686375771831406
124,-0.02104190020685995
125,0.01426233956819302
126,0.09030163788637767
127,0.048070631699517245
128,0.021441587753648385
129,1.958870125730199
130,-0.07359877965570011
131,2.753393023034697
132,0.008352739692716849
133,-0.014559973677181709
134,-0.45155645266443295
135,-0.42995243061257943
136,-0.0965067022342824
137,-0.3939643553261953
138,-2.3243885769276593
139,-0.048370512402579106
140,-0.5225801283582239
141,-0.23384564466586147
142,0.44265303919360255
143,-0.02120618136101004
144,-1.3085172673436984
145,0.04502313899316847
146,-0.17184574598067218
147,-0.034982962902851994
148,-0.10811072002493954
149,-1.266939064491038
150,0.878350540225932
151,-0.2666848951359976
152,-0.026685830590436305
153,0.0382651055763214
154,0.011391528042592166
155,0.0907431899408322
156,-0.20449234289571927
157,-0.01664258228560607
158,1.7665380566797602
159,-1.411373086576966
160,1.6912970086125818
161,8.339733616206411
162,0.19200517129255074
163,0.8447677468515729
164,-0.0690433913759254
165,-0.13719790377357963
166,0.6990881179886771
167,-12.527961469274757
168,0.014138737537152056
169,-0.3937162673511237
170,-0.08944279181200954
171,0.00643820181999032
172,0.37512849594638453
173,-0.025698263871839502
174,-0.030393443487276958
175,-1.435586445289478
176,0.05260249801836957
177,1.0997192384263288
178,0.38642232552245076
179,0.039751362735408025
180,0.13359310472714125
181,0.088186152474413
182,-0.02055169982266765
183,-0.0010798364483368631
184,0.09059824290883502
185,0.41797421477852037
186,0.8224790611080773
187,0.8329997170292349
188,-1.2604077977461488
189,-0.4878589574845132
190,0.264856201536254
191,0.09016821067065915
192,-0.2951221159694932
193,-2.0053040424769577
194,-1.5501647572503223
195,-0.6031521793291784
196,-0.010396838290880749
197,0.021972554503567863
198,-0.7380695980169313
199,0.07722241340717367
