i,c
0,-0.06231402031114821
1,0.020323022495363954
2,-2.1115757056832893
3,1.2617898145243904
4,-0.7693569190674345
5,-0.007985863834051391
6,0.7316078511406848
7,0.8257968932130009
8,0.010857194383569982
9,-0.03332362876018825
10,-0.45812644998847424
11,0.3055023227199994
12,0.2660070684505915
13,0.261294937401355
14,-0.3819771749736339
15,0.7391111701754295
16,0.5422369604526346
17,0.5052727870531176
18,-1.4253936789477624
19,-0.6501253814721348
20,-0.3234340597702917
21,0.5256008563594182
22,0.5142121450600465
23,-0.5270685275432949
24,-0.039883706170368065
25,-0.12566411238891623
26,-0.1418263532309486
27,0.7967813982679292
28,-1.1169217148829444
29,-0.0029292346811020257
30,-0.0060122153227724845
31,2.2280444877337917
32,-0.6452491262758323
33,-0.8331472075790195
34,0.606650845954691
35,-1.3770987404889912
36,1.6576975728381873
37,-0.7685722257623405
38,-0.012382003209623028
39,0.027491194190431795
40,-0.04369912848751026
41,1.8563379970195797
42,-0.5192947938419522
43,-1.9414009478380874
44,-1.2936421941174037
45,0.67492446735783
46,0.11041217148087151
47,0.18090271419928716
48,2.08024780584652
49,-1.1110944262163047
50,-0.13747113265311278
51,-0.295910312716926
52,1.7999153960668977
53,0.14225230986730325
54,0.23496311010324855
55,0.04003685553230304
56,-0.3131747711291173
57,-3.133981899114309
58,-0.7243224160992014
59,-0.15052926728526383
60,-0.06513990175548635
61,-0.1030968492010276
62,1.4453144177543573
63,-0.0007992640493125567
64,-0.18090857009916395
65,0.8933844004057462
66,-0.5356490998002484
67,-0.09891140765676973
68,-0.49176519772416344
69,-0.14232862825355405
70,-0.7422361627643685
71,-2.1023253769224817
72,-0.2829154903447819
73,-4.239792668551915
74,0.002301788846376242
75,0.5400391305060868
76,-0.3018070561969873
77,0.020748868228887156
78,0.11138095441178456
79,-0.5731066689309229
80,0.08254315667605183
81,0.010935654392468267
82,0.15996011645205466
83,0.004268528330335131
84,0.0218854574271984
85,-0.025697501191560182
86,0.021440652559955167
87,-1.235322851971021
88,0.16851546101463208
89,-0.010253796575985722
90,0.19064035592112588
91,0.0477608359239834
92,-0.5766962761823704
93,0.26815370756006757
94,-1.2647973197684481
95,1.2906873069999691
96,-0.11085534612876706
97,-0.5194077361907594
98,0.5710791099053787
99,-0.06672656572121942
100,1.5994210694409678
101,-0.8191057051431684
102,-2.950899579723382
103,-0.018755149327618837
104,0.03263198189385701
105,1.7443285861370037
106,-1.339324516048485
107,0.01714668459676571
108,0.0002937623480447529
109,-0.005946249396866227
110,7.307082100150119
111,-1.3854942222611863
112,0.9880198825364989
113,-0.029937274113550752
114,-0.07311853294870925
115,1.2256147973311193
116,-0.007321406361395625
117,0.06043598190912113
118,0.09244395690064562
119,0.7490164500835136
120,-0.4799192382960636
121,-1.453397128035626
122,-0.31458675876283637
123,-0.05541161075679758
124,0.08156477276601504
125,-0.26927633260336625
126,0.06752015245194631
127,-0.19234076854783688
128,-0.09138736693320614
129,-0.5440800946512687
130,-1.3609884613325247
131,1.7922413127865255
132,-0.14770740304123678
133,0.0031273466282009795
134,0.07356448290549461
135,0.8445129408771614
136,0.26663364690221913
137,0.6625187211218633
138,2.1113844266118247
139,0.0073886064752647015
140,-0.48081953649232173
141,0.5338403328780912
142,-0.4687091875643958
143,0.04931197600749909
144,0.815889822314753
145,-0.36255684761761475
146,0.13958669208393135
147,0.07523844058728155
148,-0.18605763641408898
149,1.9571564315656467
150,-0.014938733365298981
151,0.36901362339986377
152,-0.05071112317380417
153,-0.3362745687763288
154,-0.04358463983446858
155,-0.2506079571001614
156,0.13673770096756804
157,0.27390366853197207
158,-0.8930816995816672
159,0.28472959086708755
160,-2.5297277150989173
161,-7.700318962186016
162,-0.07869972733851074
163,-0.06850685919591468
164,0.2911291668516281
165,0.9605186285096111
166,-1.823844289994936
167,5.549024576520655
168,-0.12424364839874172
169,1.3078157551862017
170,1.487730890359128
171,-0.016282045227202134
172,-0.6367670322667796
173,-0.20823906147235466
174,0.21755887546760705
175,2.077640412406208
176,-0.12744553881864593
177,-1.104774418685216
178,-1.0836114084847888
179,0.013358525290610464
180,-0.36979411814464536
181,-0.3709407802575673
182,-0.26598607049871265
183,0.0065653875658218805
184,-0.29073534211379276
185,-0.5762326770093205
186,-0.8645684355705692
187,-0.25063960128180207
188,0.4060596347348394
189,0.11467301053527587
190,-0.23687998711550495
191,2.290992850230982
192,-0.1756240983314326
193,1.082970155667132
194,2.0814454513570633
195,0.9715754402885353
196,0.012678325814953477
197,-0.0537147299810607
198,-1.0899090169593346
199,0.19793360299994636
200,-1.331045843400836
201,0.6655306443418055
202,0.09081468953436825
203,0.6122879670522188
204,0.39409432396099
205,-0.19581733617162753
206,-2.648233307473551
207,-0.5556490219820738
208,0.018527801958167802
209,1.4191117301956329
210,0.2530243147311886
211,0.7620772186949237
212,0.20476413506260796
213,2.0996604678433592
214,0.6113245416311417
215,0.026526350612012792
216,-0.36531585671785377
217,2.954691845061456
218,0.969491375498664
219,-0.4280900927927461
220,0.44170637441370286
221,-0.37903189450091235
222,-0.26113786171184533
223,-0.1250735269774253
224,-0.17004011331616223
225,-0.1859331611633338
226,1.0258534775859613
227,0.08025876678018513
228,1.770734032029671
229,0.09682157282059534
230,0.12442668585789923
231,0.7290488245423482
232,1.2723938555265533
233,0.14707094223830852
234,1.3909307858692574
235,-0.008162837432224726
236,0.5556703601646024
237,-3.0636915499385515
238,0.035269174803966186
239,0.31214384498525777
240,-0.24775035371711882
241,3.8292135702576253
242,0.43252892883802174
243,-0.5806788998520644
244,-0.11209664788726857
245,0.1671264036578048
246,0.028440730680565254
247,-0.24072099416065043
248,-0.06837091027847134
249,-0.4026614399655025
250,0.7932659808584622
251,-0.02979851035455163
252,0.9624481473609479
253,0.2851257195393796
254,1.7582458400015715
255,0.4400432090779321
256,0.17619042501419535
257,-0.8497250132376039
258,-0.34895627044066807
259,-0.5025996049765058
260,-0.03199160253987127
261,7.22032353810187
262,-0.3666287266225308
263,0.4222724686568754
264,0.00405719026665112
265,0.16293226875441053
266,1.1255864582043664
267,-0.4545686125397809
268,1.2475255847833784
269,1.4887478834795747
270,-0.9246342799497277
271,1.8595731087691438
272,-0.24684033693668933
273,-0.0936797181437268
274,0.7914959193458773
275,0.06951371388033432
276,-0.32717978521739965
277,0.6153322906053211
278,-0.3514879227822967
279,-0.52159916616951
280,-0.39707484171976676
281,-0.7583310111698915
282,-0.12632028273173818
283,0.6794734372964703
284,-1.842250389377485
285,-0.0651798131167696
286,-0.7333770430149684
287,0.23898925948986388
288,0.6680814361550288
289,-0.583952878117294
290,0.05416290829215539
291,-0.20044938176037266
292,0.5363796072355771
293,-0.07279392643809413
294,0.9954000465656841
295,-0.17197270573493856
296,7.10432523277905
297,-0.037590293451938664
298,0.02488804903236639
299,0.9072240041371725
300,0.11455958155984759
301,-0.0031060504647530615
302,-0.14661970534153554
303,0.4824144272260173
304,0.40796939891446576
305,0.9332743839635801
306,0.006106406244276429
307,0.03402927964916042
308,0.4697911526094564
309,0.9858910471189618
310,-0.2337935966401511
311,1.67533242362327
312,1.3417781035328329
313,0.6648051464559441
314,0.08285582505420076
315,0.004053658751347114
316,0.38749257260452286
317,-0.3715854168457138
318,2.2182878837483146
319,-1.1317130721457753
320,-1.0560346385655475
321,0.6071310352454209
322,-1.142614216653006
323,-1.6707242616373783
324,-0.026627545353634673
325,2.183064487492185
326,0.2726034409676639
327,-1.5856050399368624
328,-1.6845209057494426
329,-0.05910789997255891
330,-0.5979302664273229
331,0.25585709526264755
332,-0.9638116788337944
333,0.6317114143220817
334,-0.7630296184720498
335,-0.08149803377020558
336,0.4737236545291626
337,2.4706831009195866
338,0.11641940777711265
339,-0.60260126123998
340,1.3132198169332463
341,0.3648767561505052
342,0.16022799599788246
343,-0.05947001874769199
344,0.04694484244138469
345,0.23356841192279615
346,-0.12615040952278359
347,0.31739057443213675
348,-0.2753183114560142
349,0.35171130382196225
350,-2.005364958966517
351,-2.6288850059682867
352,0.3387998135557015
353,-0.07327515839916267
354,-0.09161852346944768
355,-0.4208343416628769
356,-2.013554633199413
357,-0.03137202730355086
358,-0.7109891782589357
359,0.41878639432728965
360,0.04550364567781935
361,0.29627705724758324
362,0.44565334473744544
363,-0.1270801533927023
364,0.8005094232199136
365,0.2390600767090364
366,-1.3783123564203439
367,0.29749234825763265
368,-0.6067359414556119
369,-1.5876543680517452
370,0.05918331618043039
371,-0.2087394866900663
372,0.6486602935002285
373,-0.6175893445279346
374,0.0422517973206528
375,0.048593879912117506
376,-0.4605542282960771
377,-0.07254131063759185
378,-0.38885926802339
379,-2.3152151191645727
380,-1.621424479051852
381,-0.5207566147141828
382,-0.05785058129519485
383,0.3114184217090894
384,0.2704277460866011
385,-2.015045886039786
386,-0.07479161914656184
387,-0.8584454754405613
388,0.10433805046878626
389,0.06372436385329326
390,1.2384580243804677
391,-0.5865167525778585
392,0.5162866467863797
393,0.5295800086687285
394,-2.333808720902284
395,-0.6884535076876515
396,0.7858041948873401
397,0.4413838395684091
398,0.32010647502501427
399,0.1265795309192746
400,-0.5642380660574327
401,-0.1054459036693325
402,0.1430594417921167
403,-1.4399935224102818
404,-0.2855241411646012
405,-2.3923350566637724
406,-0.05932809365550389
407,0.6532639839997194
408,1.2414158169503928
409,0.942229369856094
410,-0.3477313855943765
411,-0.013906663002701172
412,-0.08896536208273095
413,0.20219992521307603
414,-0.04609531609642433
415,-0.01236785833834669
416,0.15446617896079035
417,-0.2871248987833451
418,0.6922231148218356
419,0.17525903911248786
420,0.36453213825205505
421,0.4482382629838603
422,-0.6688516544607703
423,2.1408362699285592
424,-0.1413004226388722
