i,c
0,0.05359980673068672
1,0.01232645794348752
2,-1.2000767075583967
3,0.836355334072746
4,-1.0489732860869954
5,-0.011770002930523358
6,0.7722764609498449
7,1.0009899062244283
8,0.013508209151926603
9,-0.07821185593827844
10,-0.273550975514175
11,0.24534400035056128
12,0.1377961594250571
13,0.2534926878777456
14,-0.2704848284350154
15,0.3676491256979856
16,0.594827846266103
17,0.6030317144301887
18,-1.270440046785761
19,-0.506804792318125
20,-0.45913414913677775
21,3.0395878831029917
22,2.0402541193792647
23,-0.6151757168384944
24,0.043857196397834745
25,-0.08123258342123
26,-0.07962660378822481
27,0.8454828949303554
28,-1.2412274306574314
29,0.008633814664499827
30,-0.014885663192297827
31,1.6450461313699787
32,-0.469573019615867
33,-0.18889761867506516
34,0.88235172444756
35,-1.1899443192137806
36,1.5327829612390587
37,-1.1866738837994577
38,-0.006840285249021755
39,0.005285205705910927
40,0.42779214635730717
41,2.6672341378299564
42,-0.3073181406868109
43,-1.8475146700974703
44,-1.3348808132288912
45,0.5190812653135647
46,0.053337684247345064
47,0.23777260876829343
48,2.1665201173723223
49,-1.1693994834786574
50,-0.06026282429190845
51,-0.22432969340328043
52,1.1764270390884006
53,0.2577777053736964
54,0.39190715974495405
55,0.039884254171364694
56,-0.4098453950473265
57,-2.4732195636737355
58,-0.5737263868628185
59,-0.10003912719046332
60,-0.06308060479795059
61,-0.05492229385401342
62,0.7653037002345222
63,0.08501636537556181
64,-0.051591883571746204
65,0.7821525395506956
66,-0.4973823207952261
67,-0.11573926425553889
68,-0.5276454549495027
69,-0.199629979684031
70,-0.4965984563986363
71,-2.0849344132154246
72,-0.15607009759413476
73,-4.167535724300723
74,0.002406150151079651
75,0.2815570387530971
76,-0.13327859737634332
77,-0.0008202998195989471
78,0.09380698222782372
79,-0.35570242181330375
80,0.08662766623160476
81,0.009285975415183095
82,0.11316401174198848
83,0.00247074652080264
84,0.1495883280742312
85,-0.014996948513967615
86,0.001889643262306975
87,-1.0796897345715832
88,0.18621702107589924
89,-0.4768146418335969
90,0.5934705529423033
91,0.018106346251188093
92,-3.8564917684221336
93,0.10842512512727913
94,-1.4304244609763543
95,1.1297762141919927
96,-0.0012501481173611967
97,-0.34756194716414757
98,0.547648059105942
99,-0.04311721999449447
100,1.0858615922396389
101,-0.6383702028924017
102,-9.552205898876586
103,-0.012556449697823362
104,0.020557094526722598
105,1.8763246829117608
106,-1.7617653437505152
107,0.011988549971499968
108,0.02434669484665731
109,-0.006783978892042845
110,9.079060026633346
111,-1.1653672664666317
112,0.8064071264326553
113,-0.009567084196138633
114,-0.002315791864449454
115,1.007892220351691
116,0.012124103127165454
117,0.08756170466238307
118,0.2481905428985107
119,0.35746402277626277
120,-0.4409580247699996
121,-0.9259180961070711
122,-0.26689229223236266
123,-0.03320174620276634
124,0.02623811077778913
125,-0.07493431132007194
126,0.005132677093871138
127,-0.03755624456184915
128,-0.06686793044607017
129,-2.190236107955054
130,-0.3998655522684264
131,3.223485117222818
132,-0.07721088116911304
133,0.07075623162691153
134,0.12756193456352435
135,0.447656144643421
136,0.14782181904281605
137,0.5037804926963431
138,2.066034938342842
139,0.013786514820558406
140,-1.3205592694441715
141,0.402982734394675
142,-0.346041465224836
143,0.07846098150670104
144,0.9355115552920826
145,-0.39921605508585695
146,0.11184372317264564
147,0.03227329749288744
148,-0.14289768032412511
149,2.0654167473762253
150,-0.12243490847163022
151,0.4100902234232889
152,0.010119836141189976
153,-0.2512295841902877
154,-0.04613859362529405
155,-0.14500662923851435
156,0.1542760430354695
157,0.1572413067616098
158,-0.684771838988968
159,2.268437996065203
160,-1.321582368208381
161,-10.281059924367295
162,-0.08743067256766904
163,-0.062360294134581065
164,0.122535327932812
165,0.6087715618862386
166,-1.317598869748357
167,10.341985386978363
168,-0.18152455790745284
169,0.8255402368802337
170,0.9922195723833034
171,-0.0052622505865731846
172,-0.406816655217471
173,-0.3975737121995322
174,0.15141554891719655
175,1.8037025566142668
176,-0.1737912368281761
177,-1.6238695138198644
178,-2.2500561993531885
179,-0.08582746094402466
180,-0.26302801683575977
181,-0.23883241639633382
182,-0.13763012617941708
183,0.0029863866211976195
184,-0.19051831908697528
185,-0.4413808945056408
186,-0.697005938986839
187,-0.26891945721844135
188,1.018695450716079
189,0.017427234440374043
190,-0.31670883461411276
191,2.2020989762603502
192,0.18531559061141126
193,1.222141709604589
194,1.6711127920647322
195,0.7988595596719709
196,0.01565685830582123
197,-0.039988899530495794
198,0.00990566565844574
199,1.2017762577864675
200,-1.7798578444747655
201,0.37555348642291225
202,0.06427606154269083
203,0.4821347167335649
204,0.5760138510307972
205,-0.11476530984908061
206,-2.415233186635231
207,-0.7239492769926841
208,-0.008103534744298155
209,0.7623486135241924
210,0.12022381099400706
211,0.7572841634772663
212,0.6337396013160764
213,2.40935264278579
214,0.48462908497039714
215,0.016804030345591296
216,-0.29317235971094346
217,3.309541312190009
218,0.9360923623895474
219,-2.2541023905418514
220,0.3990396706147274
221,-0.3953882014206238
222,-0.05816965368206539
223,-0.061524017437280386
224,-0.12938228605952512
225,-0.15897085435316055
226,1.2695548369126024
227,0.04695278815225941
228,3.390336389120361
229,0.3104243745911146
230,0.08697789330269672
231,0.416580970060265
232,1.241961185079665
233,-0.17541110047782874
234,0.8630396243348635
235,-0.0049131265115570635
236,-0.0525241614294506
237,-1.9653278195136439
238,0.012881806229301468
239,0.25811303202329094
240,-0.14148446694182518
241,5.296727169526488
242,0.47640914121470085
243,-0.3263112264686716
244,-0.052326510077501914
245,0.0893914866922201
246,0.02305908639004347
247,-0.16936632215889075
248,0.02726590900378401
249,-0.36224613778987147
250,0.9376570448790766
251,-0.012893334410218251
252,1.1140285154339595
253,0.13169656681850525
254,2.2106164521263594
255,0.2928555165450155
256,0.029909219221926957
257,-0.5562151323657349
258,-0.07271765824711517
259,-0.44092370457419094
260,-0.01036943539214547
261,2.6667498897828787
262,-0.23053685983152716
263,1.7725268714280722
264,-0.02192712951471903
265,0.15848974637972083
266,1.041232339325961
267,-0.3676623652350254
268,1.4614576356747246
269,0.8341590677440304
270,-0.453053524826193
271,2.3466640763394593
272,-0.28352829588524237
273,-0.0701488913091326
274,0.8461191718458795
275,0.11356501765832114
276,-0.3117112332904434
277,0.9702775103370272
278,-0.32371903503258304
279,-0.2469867420259698
280,-0.5937368573849255
281,-0.6131758606777655
282,-0.03743776128337733
283,0.5090358126682867
284,-0.6922488937660675
285,-0.03372339859563614
286,-1.207884891636259
287,0.11996313364943578
288,0.690390229498625
289,-0.40213885861040366
290,0.048544134352646894
291,-0.42085300705671724
292,0.3934616755361304
293,-0.04428656809444195
294,0.8222537520197358
295,-0.17158281906733064
296,7.334916910974594
297,-0.009738354571255154
298,-0.00783710311884282
299,0.5649092271798798
300,0.06089888260069358
301,-0.14731359205339536
302,-0.06440503407852649
303,0.8093232286156362
304,0.3518628994748849
305,0.7739022723850572
306,-0.02843512529159556
307,0.013220559391390555
308,0.9224243601700253
309,1.7256814493156822
310,-0.11627075687096472
311,0.9761446785848291
312,1.4332446690275096
313,2.009093735908391
314,0.05600315464750058
315,-0.056624889736165335
316,0.21867129125388862
317,-0.13214848921492525
318,1.9177463416958065
319,-1.2272478711206498
320,-7.79459052139102
321,0.5013880339231095
322,-0.570556827001287
323,-1.9017098024412047
324,-0.024988436324347555
325,1.0538902550409175
326,0.14433689327984017
327,-1.0687431355066332
328,-1.664014839669442
329,-0.05095145518496267
330,-0.4074801493383615
331,0.15056178805906645
332,-1.124754706967258
333,0.33202324018201484
334,-0.5727567836758689
335,0.20793213682136902
336,0.4831421293196981
337,1.9116108287217246
338,0.1526349894465287
339,-0.4133548850734208
340,1.038282988229643
341,0.33722064372478766
342,0.0604162738626686
343,-0.5993799157743581
344,-4.347686795941777
345,0.5874640366006284
346,-0.0964253530486138
347,0.21177216684995157
348,-0.1957543424069048
349,2.2873063269366853
350,-3.5181800185528296
351,-2.5972423416077093
352,0.13725711229321116
353,-0.17408319640003092
354,0.009226464261693167
355,-0.4880044577693641
356,-4.193152298201671
357,-0.011757915866856108
358,-1.0847884448773406
359,0.2508603705231634
360,0.3610579580585771
361,0.3364985086294059
362,0.804393595267783
363,-0.5647218829369861
364,0.5442185652882713
365,0.35147110020559846
366,-0.8064733544637465
367,0.21875059790267393
368,-0.3136499212193432
369,-2.4673289637522853
370,0.024084563677759612
371,-0.23895395440682063
372,0.44193275195668197
373,-0.45736587091522635
374,0.12095974801785046
375,0.061092759330889916
376,-0.6434711396746129
377,0.0024759333062997647
378,-0.1888982606289068
379,-1.9674932902915354
380,-2.7201383737049936
381,-0.3268261253155946
382,-0.2643286898645008
383,0.2845279005858086
384,0.15882474750551456
385,-2.280406449098844
386,-0.061155733804302864
387,-0.4105506876651992
388,0.10501650640136542
389,0.01722584097930711
390,1.0485143989029952
391,-0.3713038333586107
392,-1.0150080123243892
393,0.9509168024223783
394,-2.3218926719093878
395,-0.4536861558014085
396,0.6780911261823549
397,0.6929916895658452
398,0.2411310965624342
399,0.07571244150012936
400,-0.45363051073345495
401,-0.17470174353685797
402,0.06316471347380093
403,-1.1655655870445654
404,-0.27075256222974814
405,-2.0592956472112456
406,-0.019780077343858074
407,0.9193199436730504
408,0.2063653518232074
409,0.593429657733356
410,-0.21047088815939333
411,-0.0063220992798473635
412,-0.08088329479144038
413,0.20456150309893245
414,-0.04414498646966714
415,-0.005478927832384559
416,0.23732521719759106
417,-0.33500607981238945
418,0.5117003595908823
419,0.5578333560279619
420,0.19036753977338033
421,0.5493602239923437
422,-0.6557720345996881
423,3.16369171669366
424,-0.0732854481633067
425,-1.0530477448764257
426,0.2279333988523183
427,0.10103014770802331
428,0.6124626567480497
429,-0.4023553042074094
430,-0.4329570443480843
431,-0.29541451011107794
432,0.008478028192713035
433,1.1975565099253822
434,0.0055229502571880725
435,0.0017180265601211744
436,-0.019928460672326658
437,-0.34242992973698444
438,0.004701615108529823
439,0.05514859310279822
440,0.8118613878166769
441,-1.7218386060919117
442,0.2660861892837312
443,0.4114658280680271
444,-0.7279182787618376
445,-0.3552968007569305
446,0.3822663208646975
447,-0.7111862605649418
448,-0.03013701174423805
449,-0.36857540401045447
450,-0.3516415319600598
451,-0.7710524739754258
452,0.08336251046464739
453,-0.5764310021696134
454,-0.056375141162695985
455,0.007685991075846587
456,-0.2698500927072828
457,-0.19107059087994668
458,-3.532934860412943
459,-0.1027727905375989
460,-2.2836713267681796
461,-0.4048629676280639
462,-0.0125532519303918
463,-0.11941660895405556
464,-0.486344365577143
465,0.015841036123938224
466,-0.120745930447523
467,0.0005980011789124788
468,-0.1374573655919364
469,-0.2765800739247753
470,-0.41332543222165485
471,0.788138566290004
472,0.12864667089781
473,0.23857889032254714
474,-2.542812092165031
475,-0.06215158522637912
476,-0.640128843278656
477,0.2794475589664697
478,0.06923972101504455
479,1.624639741871702
480,0.6516653044223255
481,4.670303224979526
482,0.5199098404454278
483,-0.38802306888419563
484,-0.4647306752745796
485,0.10395064124756798
486,1.0156549780232595
487,0.6715726703627524
488,-1.8045266834820333
489,-0.05034732041823457
490,-0.6595364460518539
491,0.0742833020403394
492,0.25394311089344945
493,-0.053497175053777546
494,0.268206804314954
495,-0.26196913403576666
496,-0.239326205157296
497,1.4568201679843247
