bra,ket,ahb,norm
13,32,-0.004795735701918602,4.679379708250053e-05
13,33,0.060952432453632355,-0.0007889661355875432
13,34,-0.024416740983724594,0.0002857345389202237
13,35,0.000608537346124649,-7.17184821041883e-06
13,36,0.20952746272087097,-0.006141212303191423
13,37,-0.004124628379940987,4.232020728522912e-05
13,38,-0.0006377724348567426,6.68294842398609e-06
13,39,-1.8175657987594604,0.06526599824428558
13,40,8.228070510085672e-05,-3.605684355534322e-07
13,41,0.11021324247121811,-0.0016005471115931869
13,42,-0.0005464526475407183,5.607333150692284e-06
13,43,-8.254110434791073e-05,7.87959265835525e-07
13,44,-0.00011186808842467144,1.0004198429669486e-06
13,45,0.10567307472229004,-0.0014895175117999315
13,46,-0.00032190646743401885,1.0961266525555402e-05
13,47,2.3072350813890807e-05,1.2360242180875503e-06
13,48,0.00010006937372963876,1.1643864183952246e-07
13,49,-0.1891641616821289,0.002783684991300106
13,50,-0.005413490813225508,5.2471496019279584e-05
14,14,2.2862062454223633,0.9973181486129761
14,15,-2.8560210921568796e-05,1.2023162980767665e-06
14,16,-0.0005091228522360325,6.04246451985091e-06
14,17,-0.0008553658262826502,8.4414068624028e-06
14,18,-0.00010087697592098266,8.813315162115032e-07
14,19,0.07413119822740555,-0.000959445140324533
14,20,0.0073865726590156555,-6.946396024432033e-05
14,21,0.008349400945007801,-8.705130312591791e-05
14,22,-0.0002807924465741962,4.844916020374512e-06
14,23,-0.00014208409993443638,1.1423475143601536e-06
14,24,0.015203593298792839,-0.00016327785851899534
14,25,-8.563409210182726e-05,3.167748445775942e-06
14,26,1.0034716979134828e-05,4.882440975961799e-07
14,27,0.003176566446200013,-2.860475069610402e-05
14,28,-0.010612880811095238,0.00012189452536404133
14,29,0.04588036984205246,-0.0005477567901834846
14,30,3.8883470551809296e-05,4.852236088481732e-07
14,31,5.741781569668092e-05,1.0197929896094138e-06
14,32,-0.283516526222229,0.004765854682773352
14,33,-4.0778824768494815e-05,2.7871234919985e-07
14,34,0.0005662711919285357,-4.7604753490304574e-06
14,35,-0.002804083749651909,2.7589385354076512e-05
14,36,-6.760285759810358e-05,6.048987870599376e-07
14,37,-0.014619932509958744,0.00016871154366526753
14,38,0.033134568482637405,-0.00040203772368840873
14,39,2.6174058803007938e-05,1.6528496189494035e-06
14,40,-0.00020450417650863528,5.1486022130120546e-06
14,41,0.005101577844470739,-4.789704325958155e-05
14,42,-0.01297818124294281,0.0001227168395416811
14,43,0.005713409744203091,-6.478557043010369e-05
14,44,0.007969125173985958,-8.96147612365894e-05
14,45,0.0686311200261116,-0.0009237501653842628
14,46,-0.009180322289466858,9.208257688442245e-05
14,47,-0.0017208895878866315,1.1372912922524847e-05
14,48,-0.0008450933382846415,9.637310540711042e-06
14,49,-0.0047934097237885,4.5116812543710694e-05
14,50,0.03055797517299652,-0.0004455348534975201
15,15,1.1185766458511353,0.9818964600563049
15,16,0.04473908245563507,-0.000544013746548444
15,17,0.5225179195404053,-0.010192390531301498
15,18,2.7823121854453348e-05,2.8075737645849586e-07
15,19,-0.2724781632423401,0.004594711121171713
15,20,-2.390747547149658,0.09094996750354767
15,21,-0.010208233259618282,0.00010761296289274469
15,22,0.00032181121059693396,-4.977502612746321e-06
15,23,-0.0029027971904724836,3.853277667076327e-05
15,24,-0.014217721298336983,0.00017289831885136664
15,25,4.461096250452101e-05,6.945969062144286e-07
15,26,0.016561727970838547,-0.00017054204363375902
15,27,0.0004334029508754611,-2.9375228223216254e-06
15,28,-0.006414697039872408,7.371238461928442e-05
15,29,0.2700061798095703,-0.004795018117874861
15,30,9.82918354566209e-05,5.5741974591683174e-08
15,31,-0.00011256274592597038,1.695047103567049e-06
15,32,0.013413315638899803,-0.00013802236935589463
15,33,-0.009947862476110458,0.0001093445680453442
15,34,-0.05115538462996483,0.0006537350127473474
15,35,-0.009825048968195915,0.00012975871504750103
15,36,-0.02143952064216137,0.00028787535848096013
15,37,2.5403760446351953e-05,1.3111994121572934e-06
15,38,-7.346727943513542e-05,9.295798690800439e-07
15,39,0.003561912104487419,-3.609598206821829e-05
15,40,2.668382876436226e-05,1.185448695650848e-06
15,41,-0.011363436467945576,0.00012583752686623484
15,42,0.05010893568396568,-0.0006374114309437573
15,43,-3.20645012834575e-05,8.036706731218146e-07
15,44,-0.00011156435357406735,1.2204824315631413e-06
15,45,-0.1881997138261795,0.0027715901378542185
15,46,0.03057941235601902,-0.00038033825694583356
15,47,-9.570951806381345e-05,2.2382967017620103e-06
15,48,-0.00012073293328285217,1.8359201021667104e-06
15,49,1.1811115741729736,-0.025873105973005295
15,50,0.05048075318336487,-0.0006614321027882397
16,16,-3.1819729804992676,0.8191066980361938
16,17,-0.07060596346855164,0.0009610339184291661
16,18,-0.03141903504729271,0.0004897926119156182
16,19,0.9615736603736877,-0.02087233029305935
16,20,0.8861913681030273,-0.017369847744703293
16,21,0.40812623500823975,-0.007513910066336393
16,22,-0.07777057588100433,0.0021755434572696686
16,23,0.03483448922634125,-0.0009656570618972182
16,24,0.017298758029937744,-0.0001978250511456281
16,25,-0.0026563594583421946,2.5442779588047415e-05
16,26,-0.10675180703401566,0.0015582834603264928
16,27,-0.03508834168314934,0.00046814943198114634
16,28,0.0646357387304306,-0.0009148184908553958
16,29,0.009347353130578995,-0.00012943550245836377
16,30,0.003366795601323247,-3.7997284380253404e-05
16,31,-0.000544651469681412,7.52389314584434e-06
16,32,-0.0761302039027214,0.0012124478816986084
16,33,0.28197261691093445,-0.005505453795194626
16,34,0.29581955075263977,-0.006093679461628199
16,35,-0.055472154170274734,0.0007635438814759254
16,36,1.847959041595459,-0.07069031149148941
16,37,-0.00829356350004673,0.0001025703750201501
16,38,-0.009542335756123066,0.00011428779544075951
16,39,0.04661773890256882,-0.0005970464553683996
16,40,0.0001826574734877795,-1.0452851029185695e-06
16,41,-0.31991687417030334,0.00821477361023426
16,42,-0.010306988842785358,0.0001255769602721557
16,43,0.0009234987664967775,-1.210305345011875e-05
16,44,-0.0009702388779260218,8.931357115216088e-06
16,45,0.1184745654463768,-0.0018055237596854568
16,46,-0.22727172076702118,0.004144149832427502
16,47,-4.9103895435109735e-05,6.064287845219951e-07
16,48,0.00014592982188332826,-8.321467248606496e-08
16,49,0.07905488461256027,-0.0016819940647110343
16,50,0.006806544028222561,-8.283450733870268e-05
17,17,-0.158567413687706,0.9721477031707764
17,18,-9.251549636246637e-05,5.644714633490366e-07
17,19,2.558809757232666,-0.0744527280330658
17,20,0.2168860286474228,-0.0032953061163425446
17,21,0.5080078840255737,-0.009164550341665745
17,22,0.0011551781790331006,-1.7016458514262922e-05
17,23,0.00043068945524282753,-4.095409167348407e-06
17,24,0.23250742256641388,-0.0032200946006923914
17,25,-0.0045820968225598335,4.5650958782061934e-05
17,26,-0.10794639587402344,0.0016958309570327401
17,27,-8.505765435984358e-05,2.099458924931241e-06
17,28,0.4783880412578583,-0.009049087762832642
17,29,0.7723737955093384,-0.022016238421201706
17,30,0.004288609605282545,-4.475581954466179e-05
17,31,0.003907578531652689,-3.2200845453189686e-05
17,32,-0.029773274436593056,0.0003412625810597092
17,33,0.03207782655954361,-0.000451865722425282
17,34,-0.026091473177075386,0.0003336636000312865
17,35,-1.860926866531372,0.06257270276546478
17,36,0.240254208445549,-0.004199546296149492
17,37,-0.06101495772600174,0.000848244468215853
17,38,-0.0017507404554635286,1.8451448340783827e-05
17,39,-0.0002900708932429552,2.4161977307812776e-06
17,40,-5.970960046397522e-05,5.061292540631257e-07
17,41,-0.0028228978626430035,3.401005960768089e-05
17,42,-1.1263606548309326,0.030058765783905983
17,43,0.0005201033200137317,-5.526338554773247e-06
17,44,0.016136836260557175,-0.00019791106751654297
17,45,0.41728895902633667,-0.006372868083417416
17,46,-0.09887685626745224,0.0014062343398109078
17,47,-0.00013912880967836827,2.259826260342379e-06
17,48,0.0008893052581697702,-6.273779490584275e-06
17,49,-2.257511854171753,0.07982777804136276
17,50,0.019572945311665535,-0.00019129582506138831
18,18,-0.14309681951999664,0.1457558125257492
18,19,0.00039022520650178194,-5.284785856929375e-06
18,20,0.0004495737375691533,-2.7943822260567686e-06
18,21,-0.0012648928677663207,1.0709767593652941e-05
18,22,-0.031943872570991516,0.0006046410999260843
18,23,0.004728012252599001,-2.3831529688322917e-05
18,24,0.0014861095696687698,-1.5257451195793692e-05
18,25,-0.0006961073959246278,8.057986633502878e-06
18,26,-0.03926024213433266,0.0004999436205253005
18,27,-0.0020825020037591457,2.1911559088039212e-05
18,28,0.00021374576317612082,4.427891781233484e-06
18,29,-0.006541687063872814,9.6802985353861e-05
18,30,-0.02557607926428318,0.00037040471215732396
18,31,-6.587096868315712e-05,9.444841566619289e-07
18,32,-0.005834986921399832,9.643415251048282e-05
18,33,-0.11352607607841492,0.004617006983608007
18,34,0.0005015959613956511,-1.6663039787090383e-05
18,35,-0.0005022669211030006,4.315966180001851e-06
18,36,0.0506177619099617,-0.0013336794218048453
18,37,-0.0055190687999129295,6.965963984839618e-05
18,38,0.002010260708630085,-2.4670656785019673e-05
18,39,-0.00023513968335464597,1.686084715402103e-06
18,40,-7.774341065669432e-05,6.731070243404247e-07
18,41,0.352071613073349,-0.011560599319636822
18,42,-0.01345206331461668,0.0001873180881375447
18,43,-0.04923427104949951,0.000731175416149199
18,44,-0.0035174593795090914,0.00014564162120223045
18,45,0.0006661250372417271,-7.987941899045836e-06
18,46,-0.00020432865130715072,1.4673516943730647e-06
18,47,0.0024969971273094416,-2.2926577003090642e-05
18,48,-0.00013169404701329768,1.5921826843623421e-06
18,49,-0.03154059126973152,0.0005987288313917816
18,50,-0.001101559610106051,1.0384201232227497e-05
19,19,-1.7333980798721313,0.8861039876937866
19,20,-2.277935743331909,0.08052049577236176
19,21,-0.4121312201023102,0.006624325178563595
19,22,-0.0305321104824543,0.0005474108038470149
19,23,-0.02473319321870804,0.0004769142542500049
19,24,-0.08035934716463089,0.0009759930544532835
19,25,0.006415802985429764,-6.553653656737879e-05
19,26,0.031643547117710114,-0.00045977867557667196
19,27,-0.00046459760051220655,3.4812217108992627e-06
19,28,-0.13952235877513885,0.0024404376745224
19,29,-2.735239267349243,0.19477622210979462
19,30,-0.00336010311730206,3.566362283891067e-05
19,31,-9.016664989758283e-05,1.278474314858613e-06
19,32,0.12857136130332947,-0.0019162639509886503
19,33,-0.004632825963199139,-6.957090954529122e-05
19,34,0.086854949593544,-0.0016959988279268146
19,35,1.8175017833709717,-0.05375709757208824
19,36,-0.35662755370140076,0.006854509003460407
19,37,0.4552735388278961,-0.007544150110334158
19,38,-0.023747751489281654,0.00031403719913214445
19,39,-2.0889920051558875e-05,9.3544008450408e-07
19,40,-6.090043461881578e-05,2.2134315713628894e-07
19,41,0.010822270065546036,-0.0001646851160330698
19,42,0.6515779495239258,-0.01198239903897047
19,43,-0.007499690167605877,8.229393279179931e-05
19,44,-0.16358023881912231,0.00300546339713037
19,45,-0.5374425053596497,0.007785867899656296
19,46,0.30693721771240234,-0.005072101950645447
19,47,-0.00010994567855959758,2.22612061406835e-06
19,48,-0.00024652876891195774,3.082169996559969e-06
19,49,1.2355316877365112,-0.026726186275482178
19,50,-0.1946333348751068,0.00285306922160089
20,20,-0.37663787603378296,0.9700741767883301
20,21,-0.022415097802877426,0.0002530102210585028
20,22,-0.024155857041478157,0.00036974289105273783
20,23,-0.048895739018917084,0.0007600747630931437
20,24,-0.006964698899537325,7.900610216893256e-05
20,25,0.000789629586506635,-7.922898475953843e-06
20,26,0.09746643900871277,-0.0013773858081549406
20,27,0.00012565794168040156,-7.182271701822174e-07
20,28,-0.00702477665618062,7.008706597844139e-05
20,29,0.9669893980026245,-0.030152829363942146
20,30,9.01354942470789e-05,1.5465506919554173e-07
20,31,-6.500014569610357e-05,1.1820270628959406e-06
20,32,0.013039600104093552,-0.00015543132030870765
20,33,-0.024670014157891273,0.00037410901859402657
20,34,-0.0861804261803627,0.0012980210594832897
20,35,-0.04261161759495735,0.0006425433675758541
20,36,-0.1560392826795578,0.0024597530718892813
20,37,0.06493853032588959,-0.0008883517002686858
20,38,0.0019033246207982302,-9.304305422119796e-06
20,39,-8.005635754670948e-05,8.692744017935183e-07
20,40,-7.834975804144051e-06,7.891229074630246e-07
20,41,-0.030810818076133728,0.0003930423117708415
20,42,0.08989013731479645,-0.0013032432179898024
20,43,0.0007679722039029002,-6.02554109718767e-06
20,44,0.006118088494986296,-6.585834489669651e-05
20,45,-0.42178189754486084,0.006759859621524811
20,46,0.006215215660631657,-6.235834734980017e-05
20,47,-0.00021276975166983902,2.168157379855984e-06
20,48,-0.0018834465881809592,2.0163712179055437e-05
20,49,0.5793904066085815,-0.010151784867048264
20,50,0.1691957712173462,-0.0023375866003334522
21,21,-1.7871818542480469,0.9037857055664062
21,22,-0.012080133892595768,0.00016886649245861918
21,23,0.005630352534353733,-6.397917604772374e-05
21,24,-3.045531988143921,0.1395265907049179
21,25,0.034832973033189774,-0.00039719371125102043
21,26,-0.002664652420207858,2.5556764740031213e-05
21,27,-0.0007242033025249839,1.409939068253152e-05
21,28,0.010232843458652496,-0.00012908043572679162
21,29,-0.13872744143009186,0.0020176065154373646
21,30,-0.00701023219153285,6.391892384272069e-05
21,31,-0.09375203400850296,0.0013324867468327284
21,32,0.5351633429527283,-0.009449007920920849
21,33,-0.005555613897740841,7.691489736316726e-05
21,34,1.1482199430465698,-0.02300895005464554
21,35,2.5068585872650146,-0.06982535868883133
21,36,-0.15036191046237946,0.002944116247817874
21,37,0.12330283224582672,-0.0018687014235183597
21,38,-0.007359161972999573,8.418828656431288e-05
21,39,0.0015040361322462559,-1.3407419828581624e-05
21,40,-0.006226687226444483,5.740480628446676e-05
21,41,0.028779592365026474,-0.00034783611772581935
21,42,0.8308837413787842,-0.018500719219446182
21,43,0.07201405614614487,-0.0015567473601549864
21,44,-0.04470555856823921,0.0007092626765370369
21,45,-0.21058344841003418,0.0032973892521113157
21,46,0.11001472175121307,-0.0017627953784540296
21,47,0.001296625821851194,-9.827960639086086e-06
21,48,-0.020917551591992378,0.00025507216923870146
21,49,0.03941984474658966,1.933804014697671e-05
21,50,-0.011649221181869507,0.00014738616300746799
22,22,-0.14776776731014252,0.08167915046215057
22,23,-0.003053516149520874,5.9204718127148226e-05
22,24,0.0005383127718232572,-6.736882369295927e-06
22,25,0.0005612290115095675,-6.446657152991975e-06
22,26,0.0011191535741090775,-1.2239607713127043e-05
22,27,-0.15695877373218536,0.002768106060102582
22,28,-0.0011089884210377932,-0.00013599944941233844
22,29,0.09330645948648453,-0.0019508134573698044
22,30,-7.742120942566544e-05,1.0004990826928406e-06
22,31,-0.00013225690054241568,1.9440553842287045e-06
22,32,-0.016791770234704018,0.0002640821039676666
22,33,-0.36493411660194397,0.0118552315980196
22,34,0.22206266224384308,-0.007254213560372591
22,35,-0.0001715749385766685,3.853139787679538e-06
22,36,-0.010088891722261906,0.00013638615200761706
22,37,0.07409518212080002,-0.002819670829921961
22,38,0.20523372292518616,-0.0047054598107934
22,39,-6.23718005954288e-05,1.9002214912688942e-06
22,40,-3.371312686795136e-07,2.6921520657197107e-07
22,41,0.016199391335248947,-0.0004874604055657983
22,42,-0.05816030502319336,0.0011133678490296006
22,43,0.01307082362473011,-0.00017850547737907618
22,44,0.09394840896129608,-0.001825037063099444
22,45,0.0012005339376628399,-3.115631670880248e-06
22,46,-0.00015984161291271448,2.950037192306354e-08
22,47,-0.00013481754285749048,1.4713489235873567e-06
22,48,-0.026709146797657013,0.000308973336359486
22,49,-0.005795856472104788,0.00013297041004989296
22,50,0.054641205817461014,-0.0009441720903851092
23,23,-0.21324200928211212,0.07223533093929291
23,24,0.0018147374503314495,-2.077252065646462e-05
23,25,-0.06267376989126205,0.0008952727657742798
23,26,-0.00992164108902216,0.00022461074695456773
23,27,-0.00013977268827147782,1.9832400539598893e-06
23,28,-0.2245497703552246,0.004626029171049595
23,29,0.04536669701337814,-0.000993899768218398
23,30,0.0010013533756136894,-1.1276413715677336e-05
23,31,-4.4709806388709694e-05,8.58984947171848e-07
23,32,-0.04136853665113449,0.0005839088116772473
23,33,-0.19466030597686768,0.00916046928614378
23,34,-0.0007805227651260793,-5.300810153130442e-05
23,35,-0.005943074822425842,8.354041347047314e-05
23,36,-0.2598033547401428,0.011503741145133972
23,37,-0.012159198522567749,0.00017550343181937933
23,38,0.007208892144262791,-9.231112198904157e-05
23,39,-2.157008566427976e-05,1.908069862111006e-06
23,40,-3.894418227901042e-07,-1.867178838210748e-07
23,41,-0.7688195705413818,0.03190690279006958
23,42,-0.0068190861493349075,4.714759415946901e-05
23,43,0.14133870601654053,-0.0029585235752165318
23,44,0.04553869366645813,-0.0008634207770228386
23,45,0.061101578176021576,-0.0010809069499373436
23,46,-0.020106351003050804,0.0002951874630525708
23,47,-0.011552300304174423,0.00012003422307316214
23,48,0.0006004789611324668,-6.852584192529321e-06
23,49,0.008053455501794815,-0.00011319400800857693
23,50,0.051984429359436035,-0.0008741169585846364
24,24,-0.6310654282569885,0.9555061459541321
24,25,0.0003524323692545295,1.1600290150681758e-07
24,26,-0.0004372830153442919,3.5515590752766e-06
24,27,-7.023017678875476e-05,1.4720420722369454e-06
24,28,0.1049545481801033,-0.0015974168200045824
24,29,-0.08476432412862778,0.0011025690473616123
24,30,-0.003308410057798028,3.301720062154345e-05
24,31,-0.03794190660119057,0.00047519063809886575
24,32,0.6300430297851562,-0.014408866874873638
24,33,0.0003910501254722476,-4.538261237030383e-06
24,34,0.12194481492042542,-0.0017136761453002691
24,35,1.5487514734268188,-0.03544864431023598
24,36,-0.011749591678380966,0.0001400489272782579
24,37,0.008181784301996231,-8.94072582013905e-05
24,38,-0.0008298482862301171,8.889632226782851e-06
24,39,0.0001775812852429226,3.0839223086331913e-07
24,40,-0.021595723927021027,0.000252354220720008
24,41,0.021559813991189003,-0.0002611793752294034
24,42,2.7534451484680176,-0.07945458590984344
24,43,0.07632610201835632,-0.0013311807997524738
24,44,-0.010339501313865185,0.00013763541937805712
24,45,-1.6118792295455933,0.048814933747053146
24,46,0.018841523677110672,-0.00029731536051258445
24,47,-0.0002813006576616317,5.462682111101458e-06
24,48,0.0032757155131548643,-2.980180761369411e-05
24,49,0.2504775822162628,-0.004264554008841515
24,50,-0.26344960927963257,0.004950286820530891
25,25,2.086632013320923,0.855781614780426
25,26,-0.15101690590381622,0.0038198598194867373
25,27,-0.00012602783681359142,1.7274713854931179e-06
25,28,-0.0028126989491283894,2.8102371288696304e-05
25,29,0.0030257783364504576,-3.1292554922401905e-05
25,30,7.470696436939761e-05,-2.305494177790024e-07
25,31,-9.312271140515804e-05,3.2150187507795636e-06
25,32,-0.09309426695108414,0.0014724027132615447
25,33,-0.0018978763837367296,1.9524371964507736e-05
25,34,-0.0066184960305690765,7.167513103922829e-05
25,35,-0.0008003079565241933,8.871009413269348e-06
25,36,0.005396532826125622,-6.786226731492206e-05
25,37,-0.015497438609600067,0.00017198795103468
25,38,-0.0009277360513806343,9.656455404183362e-06
25,39,-0.0003148260875605047,3.316090896987589e-06
25,40,1.3464647963701282e-05,2.695101329663885e-06
25,41,-0.035925548523664474,0.0003942824841942638
25,42,0.0013947871048003435,-1.413755126122851e-05
25,43,0.5883215665817261,-0.013589916750788689
25,44,-0.0028246636502444744,4.377420918899588e-05
25,45,0.008426401764154434,-8.16998872323893e-05
25,46,-0.00017238549480680376,1.461034685235063e-06
25,47,-0.009907319210469723,0.00010546290286583826
25,48,0.014338712207973003,-0.00018278123752679676
25,49,-7.542841194663197e-05,1.48493847973441e-06
25,50,0.03279945254325867,-0.00038972109905444086
26,26,1.2335065603256226,0.8111939430236816
26,27,-6.513759581139311e-05,1.8392474885331467e-06
26,28,0.04484351724386215,-0.0005494796787388623
26,29,-0.009693581610918045,0.00011542551510501653
26,30,8.377617632504553e-05,-1.0482659718036302e-06
26,31,-0.00014232950343284756,1.118433715419087e-06
26,32,0.0016480748308822513,-1.693323429208249e-05
26,33,0.07561110705137253,-0.0010472177527844906
26,34,0.027199313044548035,-0.00034290822804905474
26,35,0.032172441482543945,-0.00039523383020423353
26,36,0.24325159192085266,-0.006486860569566488
26,37,-0.0001892510335892439,1.339156142421416e-06
26,38,-0.00019540726498235017,2.000017275349819e-06
26,39,-3.686784111778252e-05,1.2983574606550974e-06
26,40,-0.0002057539822999388,2.1554960767389275e-06
26,41,0.19511719048023224,-0.003242173930630088
26,42,0.0003342067648191005,-7.348199915213627e-07
26,43,-0.03145545721054077,0.00037390607758425176
26,44,-0.002018739702180028,2.1607644157484174e-05
26,45,-0.0004279163549654186,3.50640038959682e-06
26,46,0.0006948013906367123,-4.991767127648927e-06
26,47,0.0034966380335390568,-3.00568608508911e-05
26,48,0.001260586199350655,-7.279362307599513e-06
26,49,-0.005596349015831947,6.156221206765622e-05
26,50,-0.004094336181879044,3.9539681893074885e-05
27,27,-0.6206035614013672,0.6512137651443481
27,28,0.2157948613166809,-0.003583007724955678
27,29,0.004083131905645132,-4.701410580310039e-05
27,30,1.2290737686271314e-05,5.691234719051863e-07
27,31,-0.0009300155797973275,8.260329195763916e-06
27,32,-0.022970091551542282,0.00031366600887849927
27,33,-0.05610942840576172,0.0008373123127967119
27,34,-0.020488638430833817,0.00028362093144096434
27,35,-9.761474939296022e-05,9.686726798463496e-07
27,36,0.0014443938853219151,-1.1699004062393215e-05
27,37,0.2981131672859192,-0.006554184481501579
27,38,-2.2092373371124268,0.1948554813861847
27,39,-1.8645823729457334e-05,1.7626414319238393e-06
27,40,-2.979617602250073e-05,3.3395235732314177e-07
27,41,-0.0014960444532334805,1.555303060740698e-05
27,42,-0.013636679388582706,0.00015390917542390525
27,43,0.0007827863446436822,-1.5232125406328123e-05
27,44,-0.020014161244034767,0.00026032503228634596
27,45,0.03847893700003624,-0.0005351565778255463
27,46,-0.0001355642598355189,1.3206049516156781e-06
27,47,0.00018739105144049972,2.5458012586909717e-08
27,48,0.02019066922366619,-0.00023953511845320463
27,49,6.607238901779056e-05,-5.487266321324569e-07
27,50,-0.0021960255689918995,2.0997385945520364e-05
28,28,-2.943528413772583,0.8748618364334106
28,29,-0.004599122330546379,0.0017480114474892616
28,30,0.0002798081550281495,-3.646435970949824e-07
28,31,-7.886654930189252e-05,1.2451253041945165e-06
28,32,-0.004615694750100374,6.07136644248385e-05
28,33,-0.0010644254507496953,8.633606921648607e-05
28,34,-0.0007836766890250146,9.057062015926931e-06
28,35,-0.21335168182849884,0.003316385904327035
28,36,-0.28585895895957947,0.005519971717149019
28,37,-0.007190071977674961,-9.890202818496618e-06
28,38,0.5054752230644226,-0.009928650222718716
28,39,4.4444801460485905e-05,6.807027261857002e-07
28,40,-8.698596502654254e-05,8.346676736437075e-07
28,41,-0.09023675322532654,0.0015722197713330388
28,42,-0.2746230363845825,0.004694187548011541
28,43,0.04675238952040672,-0.0006363884313032031
28,44,0.49092015624046326,-0.008782337419688702
28,45,0.4953383803367615,-0.01682570017874241
28,46,-0.0667397677898407,0.0009500788291916251
28,47,-0.0027693375013768673,2.7768252039095387e-05
28,48,-0.03999532759189606,0.00048241164768114686
28,49,0.12266971915960312,-0.0019299278501421213
28,50,0.008566790260374546,7.226054731290787e-05
29,29,-1.7358040809631348,0.5403185486793518
29,30,-0.0020208777859807014,1.9767507183132693e-05
29,31,-0.00016094128659460694,1.0560980854279478e-06
29,32,0.045295096933841705,-0.0006108151865191758
29,33,0.09660222381353378,-0.0020603672601282597
29,34,0.016728026792407036,-0.00021010696946177632
29,35,1.1250759363174438,-0.02811501920223236
29,36,0.004147947765886784,-0.00013725434837397188
29,37,1.084989070892334,-0.027078785002231598
29,38,-0.08961223065853119,0.0014114525401964784
29,39,-5.012189649278298e-05,2.1608041151921498e-06
29,40,-6.349852628773078e-05,2.6191654001195275e-07
29,41,0.006712845992296934,-5.688493183697574e-05
29,42,0.8962647914886475,-0.02043243497610092
29,43,-0.007869056425988674,8.675804565427825e-05
29,44,-0.3360937535762787,0.007240307983011007
29,45,-0.22533096373081207,0.0036398095544427633
29,46,-0.05733998864889145,0.0009205347741954029
29,47,-0.00014399574138224125,2.1655378077412024e-06
29,48,0.009983299300074577,-9.881388541543856e-05
29,49,-0.17643149197101593,0.008189347572624683
29,50,-0.474453866481781,0.007095985114574432
30,30,-2.291423797607422,0.7572462558746338
30,31,-0.00023643411986995488,1.785017616384721e-06
30,32,0.007411113474518061,-6.0901653341716155e-05
30,33,0.00028378376737236977,-1.8404940647087642e-06
30,34,0.005492375232279301,-5.7360128266736865e-05
30,35,0.007529995869845152,-9.700856753624976e-05
30,36,-0.0002845900889951736,-6.918896247043449e-07
30,37,-3.610318526625633e-05,7.025888066891639e-07
30,38,-5.049063474871218e-05,7.270843411788519e-07
30,39,-0.00041106005664914846,3.962917617172934e-06
30,40,-0.00015224696835502982,2.121636953233974e-06
30,41,0.011444905772805214,-0.00014924608694855124
30,42,0.0023814348969608545,-2.5401577659067698e-05
30,43,-0.005591941997408867,5.9611837059492245e-05
30,44,0.0004752231761813164,-3.4111267268599477e-06
30,45,-0.002417126903310418,2.3898996005300432e-05
30,46,0.0011822967790067196,-1.962825444934424e-05
30,47,0.001289533218368888,-6.223644504643744e-06
30,48,0.00010718719568103552,1.8515194710744254e-07
30,49,-0.06798119097948074,0.0009127210942097008
30,50,-0.00017058437515515834,1.20440336104366e-06
31,31,1.7775285243988037,0.9941924214363098
31,32,-0.004398541059345007,4.656826422433369e-05
31,33,-7.172375717345858e-06,3.503173786612024e-07
31,34,0.00010143841791432351,4.6910369633224036e-07
31,35,0.0011522179702296853,-8.249407073890325e-06
31,36,1.3325153304322157e-05,2.8774405791409663e-07
31,37,0.0033643643837422132,-3.074967389693484e-05
31,38,-2.516480890335515e-06,1.0922633464360842e-06
31,39,0.002225623233243823,-1.303268345509423e-05
31,40,-0.00281718117184937,2.463284181430936e-05
31,41,-3.965568612329662e-05,9.104172136176203e-07
31,42,0.003014931920915842,-2.9142202038201503e-05
31,43,0.0013958230847492814,-1.0995396223734133e-05
31,44,-0.00023312625125981867,2.2383660507330205e-06
31,45,-8.698699093656614e-05,2.4417677195742726e-06
31,46,-2.1054160242783837e-05,-3.3159167855956184e-07
31,47,-9.623057121643797e-05,2.0409459011716535e-06
31,48,-0.0012519521405920386,1.3162568393454421e-05
31,49,0.004502373747527599,-3.9742928493069485e-05
31,50,-6.486937490990385e-05,1.474824898650695e-06
32,32,-2.612873077392578,0.7178178429603577
32,33,9.730050078360364e-05,-5.255519681668375e-06
32,34,0.07676640152931213,-0.0009434684179723263
32,35,-0.12772320210933685,0.001843511825427413
32,36,0.00045020744437351823,-5.217887519393116e-06
32,37,-0.10362055152654648,0.0015406734310090542
32,38,0.00606898358091712,-4.487774276640266e-05
32,39,0.0002897997328545898,9.302830221713521e-07
32,40,3.094483327004127e-05,2.3802713258191943e-06
32,41,-0.02195548452436924,0.00046895499690435827
32,42,-0.5455514192581177,0.01042240671813488
32,43,0.5830326676368713,-0.01113495696336031
32,44,0.07828409969806671,-0.001309025101363659
32,45,0.07259076833724976,-0.0010424801148474216
32,46,-0.00785968080163002,9.552564733894542e-05
32,47,-0.015069181099534035,0.00017091403424274176
32,48,-0.016896937042474747,0.0001966377894859761
32,49,-0.3569530248641968,0.005510467570275068
32,50,0.0021790098398923874,-1.9833652913803235e-05
33,33,-0.9150158166885376,0.28706082701683044
33,34,-0.04410123452544212,0.0006862188456580043
33,35,-0.0002988761116284877,1.3626525287691038e-05
33,36,-0.47371765971183777,0.01369362510740757
33,37,0.17169657349586487,-0.003735623089596629
33,38,0.041258037090301514,-0.0005671054823324084
33,39,3.8905523979337886e-05,8.554198416277359e-07
33,40,3.065020064241253e-05,-8.308097676490434e-08
33,41,-0.9331737160682678,0.03671545162796974
33,42,0.07665544748306274,-0.0019699539989233017
